Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
ab49ba38-5ad4-4788-a66c-0a83f69c8983,630331,API,Google,No,No,1,4.0,1656,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Might be,No,No,Potential Lead,Select,01.High,02.Medium,16.0,16.0,No,No,Modified
be29cb52-4e92-4773-9ac6-2edfb42d4fb0,630287,Landing Page Submission,Direct Traffic,No,No,1,5.0,959,2.5,SMS Sent,India,Human Resource Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Tier II Cities,02.Medium,01.High,15.0,17.0,No,No,SMS Sent
cff5dee5-5860-480e-a22a-22e9dcbb43f2,634728,Landing Page Submission,Direct Traffic,No,No,1,4.0,1357,2.0,SMS Sent,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,02.Medium,16.0,15.0,No,Yes,SMS Sent
bf72816d-9765-4f31-ba9d-72e46fbb9644,634690,Landing Page Submission,Google,No,No,1,5.0,841,2.5,SMS Sent,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,15.0,18.0,No,No,SMS Sent
459a5e4f-c271-43ba-9853-7e2c5480a5e9,634529,Landing Page Submission,Google,No,No,0,6.0,365,3.0,Email Link Clicked,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified
58526373-ac53-4ad4-8b3f-4239b02a3372,634484,Landing Page Submission,Direct Traffic,No,No,0,2.0,1680,2.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Email Opened
1d70cf6e-c463-4d05-84ac-063fc6acb673,634478,Landing Page Submission,Google,No,No,0,4.0,93,1.33,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,Yes,Modified
dc53f6d8-29af-4ea1-9eb6-16f8175530e0,634396,Landing Page Submission,Direct Traffic,No,No,1,4.0,1054,4.0,SMS Sent,India,IT Projects Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,15.0,15.0,No,Yes,SMS Sent
49ac58dd-08eb-47ad-afca-b9c75c8a11b6,634306,Landing Page Submission,Direct Traffic,No,No,0,6.0,299,2.0,Email Opened,India,Business Administration,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified
3788de8c-f087-473c-814a-21a7df4dad7d,633983,Landing Page Submission,Google,No,No,0,5.0,1337,5.0,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
b8debc36-ee25-4096-99d6-8878b22e141f,633912,Landing Page Submission,Google,No,No,1,4.0,1847,2.0,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,SMS Sent
ba930bfa-2e1c-4993-b2e9-3a4a166ee8ec,633844,Landing Page Submission,Google,No,No,1,5.0,479,2.5,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,15.0,16.0,No,No,Email Opened
c591dd12-ebb4-4bc7-9421-a105cbb9def5,633605,Landing Page Submission,Google,No,No,0,2.0,389,2.0,Email Opened,Singapore,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified
41b1393d-de74-4e5a-a7e2-645563c39ddb,633312,Landing Page Submission,Google,No,No,1,3.0,734,3.0,Email Opened,India,Business Administration,Select,Housewife,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,19.0,No,Yes,Modified
884b7c34-d951-497f-b9e6-de959d08d000,632641,Landing Page Submission,Direct Traffic,No,No,0,15.0,69,3.0,Form Submitted on Website,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,No,Modified
247cb0e1-13f9-41b0-94d5-85c4a539f6cd,632382,API,Google,No,No,1,5.0,921,5.0,SMS Sent,India,Human Resource Management,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Dual Specialization Student,Thane & Outskirts,02.Medium,02.Medium,15.0,16.0,No,No,Modified
c8d2c995-df48-42db-a885-96daa1e5a1ac,634642,Landing Page Submission,Organic Search,No,No,0,4.0,246,4.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Metro Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Modified
05a29e16-4550-4c8f-b485-137193641196,634595,Landing Page Submission,Organic Search,No,No,0,4.0,1255,4.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,16.0,No,Yes,Modified
2f37186e-ae0d-4287-86a3-1078d2178387,634592,Landing Page Submission,Google,No,No,1,4.0,1552,4.0,Email Opened,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Modified
432c1502-fafe-4dc2-ac3b-f1d993c65370,634343,Landing Page Submission,Google,No,No,1,7.0,602,7.0,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,15.0,14.0,No,No,Email Opened
12472ea6-dc59-499a-9479-b5e5a965d3ef,634314,Landing Page Submission,Direct Traffic,No,No,1,2.0,1638,2.0,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,Yes,SMS Sent
c2c4668c-90e3-4753-baf3-82ff39017d5b,634127,Landing Page Submission,Organic Search,No,No,0,7.0,260,7.0,Olark Chat Conversation,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Cities,02.Medium,02.Medium,15.0,13.0,No,Yes,Modified
7c31268d-3205-4b2a-9002-5020dc0fff00,634092,Landing Page Submission,Direct Traffic,No,No,1,9.0,1150,4.5,Email Opened,Germany,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Other Cities,02.Medium,02.Medium,15.0,16.0,No,No,Email Opened
ffa52122-825c-4fee-a24d-2795368ec6cc,633921,Landing Page Submission,Organic Search,No,No,0,3.0,1589,3.0,Converted to Lead,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,16.0,No,Yes,Modified
867ac02d-0507-4ddf-97e4-5f7bb538021f,633825,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,42,4.0,Unsubscribed,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Metro Cities,03.Low,02.Medium,8.0,13.0,No,Yes,Modified
b9834a8b-9ab8-40b5-9d85-921f00aa6dd9,633608,Landing Page Submission,Google,No,No,0,3.0,95,3.0,Page Visited on Website,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified
5da47e40-3b03-4ea1-bbd1-f09bcecee75f,632928,Landing Page Submission,Direct Traffic,No,No,1,2.0,280,2.0,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,No,Modified
9d8da9bb-c182-4b72-9ff8-fdc0eb750276,632380,Landing Page Submission,Google,No,No,0,8.0,242,1.6,Form Submitted on Website,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified
ae2024ff-a696-45ab-b6e4-87f620e2904d,632323,Landing Page Submission,Organic Search,No,No,1,7.0,1074,3.5,SMS Sent,India,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,SMS Sent
ee01e5d9-912b-4ddc-a89f-4c6a7fe0d18c,632028,Landing Page Submission,Direct Traffic,No,No,0,1.0,44,1.0,Converted to Lead,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Other Leads,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Modified
93ab68d8-cc6b-40a7-bfc2-d529981f9b56,631967,Landing Page Submission,Google,No,No,1,12.0,766,6.0,Email Opened,India,Travel and Tourism,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Email Opened
0c8482f9-abe2-46ac-a93e-f604353f0df4,631864,Landing Page Submission,Google,No,No,1,2.0,1290,2.0,Converted to Lead,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Modified
d73e88e9-e12e-41de-b11b-8c3464b6aff8,631819,Landing Page Submission,Google,No,No,1,5.0,96,1.67,Email Opened,India,Finance Management,Other,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,15.0,18.0,No,Yes,Modified
0ead2fbe-23cc-4e06-af43-3760d3d4109c,631708,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Form Submitted on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,Modified
d7f7e7a5-d40b-487c-8247-d4ac5a98608e,631390,Landing Page Submission,Organic Search,No,No,1,4.0,362,4.0,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,Modified
715cfaae-34b7-4e3c-8368-dfee9fce004e,631268,Lead Add Form,Reference,No,No,1,4.0,1101,1.33,Olark Chat Conversation,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,01.High,01.High,16.0,20.0,No,Yes,Olark Chat Conversation
cbd885a0-9099-4cc2-a38e-8f7d855bc089,630936,Landing Page Submission,Google,No,No,0,5.0,228,2.5,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
b66695d8-a169-4b24-920f-d0b79501e350,630888,Landing Page Submission,Direct Traffic,No,No,0,5.0,213,2.5,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Page Visited on Website
364920c5-3698-4882-9928-e51ede93c18c,630740,Landing Page Submission,Direct Traffic,No,No,0,2.0,1492,2.0,Email Opened,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened
dc888c15-9a7b-42f0-9843-3a989033071f,632239,Landing Page Submission,Organic Search,No,No,0,29.0,209,2.9,Page Visited on Website,India,Media and Advertising,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Thane & Outskirts,01.High,02.Medium,16.0,16.0,No,Yes,Modified
fc3fcaf5-cb74-433b-b468-e44112a36267,632155,Landing Page Submission,Google,No,No,1,4.0,494,4.0,Email Opened,India,Finance Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened
763834b1-4982-4609-a91b-b167b26f1caf,631746,Landing Page Submission,Google,No,No,0,7.0,159,2.33,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Thane & Outskirts,02.Medium,02.Medium,13.0,14.0,No,No,Modified
a2203d7e-78df-4b0d-9700-db036414201f,631706,Landing Page Submission,Direct Traffic,No,No,1,2.0,1119,2.0,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,SMS Sent
512718c2-57b4-453b-b5e7-c3e740e9d75d,631465,Landing Page Submission,Direct Traffic,No,No,0,3.0,57,3.0,Page Visited on Website,United Arab Emirates,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Other Cities,01.High,02.Medium,16.0,16.0,No,Yes,Page Visited on Website
214a9e5d-56ad-44d2-b817-f7aea23a7970,631150,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,186,1.0,Email Bounced,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified
4a9d1670-f392-4502-9e37-7594495126b8,630701,API,Organic Search,No,No,0,8.0,58,2.67,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Other Leads,Select,02.Medium,02.Medium,13.0,14.0,No,No,Modified
9359e5a0-70df-46cf-84ec-ce987f9103f1,630428,API,Direct Traffic,No,No,1,3.0,1099,1.5,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
ff1f7582-cb7b-4b94-9cdc-3d0d0afdd9a3,630422,Landing Page Submission,Google,No,No,0,10.0,524,1.67,Page Visited on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Mumbai,01.High,01.High,17.0,18.0,No,Yes,Modified
30ac5953-6b6c-4097-9516-aa1c94fa6140,630222,Landing Page Submission,Direct Traffic,No,No,0,23.0,351,3.83,Page Visited on Website,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,Page Visited on Website
f9898c5d-ea4d-4d40-a897-0e6a3873653a,629593,Landing Page Submission,Google,No,No,1,12.0,1248,2.4,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Other Leads,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Modified
ccc918d7-82dc-4ff1-9abe-def3fff3f0f7,629342,Landing Page Submission,Organic Search,No,No,0,3.0,300,3.0,SMS Sent,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified
a7facb58-a50e-44a4-9c05-5a43fe9d01ca,634536,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,162,1.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Low in Relevance,No,No,Other Leads,Tier II Cities,02.Medium,02.Medium,15.0,14.0,No,Yes,Modified
8821ce59-918b-47e2-b4c3-6b217098853d,634513,API,Organic Search,No,No,1,5.0,8,5.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent
e6c345f8-d6e4-493a-a380-13fe9ddc9247,634422,Landing Page Submission,Google,No,No,0,4.0,602,2.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified
c931f77c-851b-4098-b762-07570bdab4d9,634320,Landing Page Submission,Direct Traffic,No,No,1,2.0,1138,2.0,SMS Sent,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,SMS Sent
5f49e2cf-1f8d-4485-8d03-81fe26510b42,634125,API,Google,No,No,1,2.0,103,1.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,SMS Sent
0a2847a1-4d0b-4748-8963-5e346a84ff0a,633996,Landing Page Submission,Organic Search,No,No,1,8.0,898,4.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,02.Medium,15.0,16.0,No,Yes,Modified
0cd0cd55-6755-4630-ae19-dce5b210b226,633335,API,Google,No,No,1,2.0,1392,1.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened
3f745707-f08a-465d-9914-d21a8e17bb5f,632988,API,Google,No,No,0,3.0,562,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,13.0,16.0,No,No,Modified
c232bcdc-46f9-4ee2-8bd3-b2bfb62e4d0b,630042,Landing Page Submission,Direct Traffic,No,No,0,5.0,2,2.5,Form Submitted on Website,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,20.0,No,Yes,Modified
1afcf2a2-e05d-4e7c-8c39-ef0a01cef78b,632274,API,Olark Chat,No,No,1,6.0,781,2.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened
17177eb2-1862-46ef-9487-41d7a7a1c1e5,632067,Landing Page Submission,Google,No,No,1,6.0,1332,2.0,Email Opened,India,Supply Chain Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,No,Email Opened
